,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
2120,2022-11-06 13:50:10.634112,Miguel G,Oct 2013,4.0,Amazing Location for Chicago,"If you like to walk downtown or take the Train anywhere (Metro entrance in front of the hotel), this is your hotel. Very close to dinning (regular or Fancy), breakfast and Pubs and 2 blocks from Magnificent Mile, is on the very Navy Pier Street also. The hotel has indoor heated pool.  I have an unforgettable stay in this hotel, could definitely stay here again.",August 2013
2121,2022-11-06 13:50:10.649799,JEmmanuelLasPinas,Oct 2013,4.0,"Great location, pleasant staff","This is a nice clean hotel with clean rooms and comfortable beds. The location is great - very close to N. Michigan and all the stores and shops. State street is a good walk but not that far. Helpful, pleasant staff. I highly recommend this hotel.",September 2013
2122,2022-11-06 13:50:10.667662,Penny B,Sep 2013,5.0,Better than the Marriott,I stayed here for 2 days and the room was nice equipped with fridge and microwave.  staff were very nice and helped as much as possible.  parking was steep but I guess they all are here.  room was clean and seemed newer.,September 2013
2123,2022-11-06 13:50:10.683040,tvelji,Sep 2013,5.0,Great Location and Clean,"I used to stay in a different hotel but became uphappy with the cleanliness, so I just started staying at this Hilton Garden Inn for business purposes.  It is always clean and smells nice, and is in a wonderful location close to everything in River North area.  Has internet access, a small fridge and microwave.  Two of my main qualifiers for a hotel are also whether there is a good bed and good air conditioning.  Both of these exceeded expectations.  The bed can be adjusted to your personal settings with a dial and I was extremely happy to find the air will let me get it as cold as I want it.  Some hotels don't allow this, so it was definitely a great satisfaction point for me.  I will continue staying here.  They have a great business area also and I have yet to try out the…",September 2013
2124,2022-11-06 13:50:10.698935,Robert C,Sep 2013,4.0,Visit to Chicago,Overall experience was good. We had a nice time. The hotel met our expectation. The hotel was clean and provided wonderful service and amenities . Planning and scheduling the trip met our expectation. Parking was expensive and would have liked it if the hotel offered a discount.,September 2013
2125,2022-11-06 13:50:10.718840,ChrisATLGA,Sep 2013,4.0,"Great location, Great Staff, Needs updating!","My wife and I had a wonderful time this week at the HGi Mag Mile (Grand Ave). Valet, Front Desk and HK staff are execeptional. Great location . I would improve the condition of the rooms, provide new fresh Terry, in room coffee and pillows. Also it would be great to offer a free contental breakfast and codes bar.  At 400.00 a night, new terry and a free muffin and coffee would be appreciated. Thank you",September 2013
2126,2022-11-06 13:50:10.735100,Jeff S,Sep 2013,5.0,Chicago Hilton Garden Inn Downtown/Magnificent Mile,"Great location, staff, rooms and priced right! If you are taking advantage of the Chicago ""L"" system from O' Hare or Midway Airports, the RED line stop for Grand Ave. is directly across the street, which is so convenient! When leaving on the RED line just walk a few hundred feet and your on your way! You are within walking distance of literally hundreds of dining options, incredible shopping and many, many great bars. Navy Pier is just a 20 min. walk right down Grand Ave. If you enjoy theater, many great choices are very nearby. In my opinion the Shedd Aquarium is a must! For sky-high views there are the Sears Tower and John Hancock Tower. The Chicago Hilton Garden Inn Downtown is the perfect start point for these and lots of other great things to do while in Chicago!",September 2013
2127,2022-11-06 13:50:10.748579,jon b,Sep 2013,5.0,My Favorite Chicago Hotel,"I come to Chicago 3 to 4 times a year, to attend Chicago Bears Football games, and always try to get in the Hilton Garden Inn.  The staff is friendly, the rooms clean, and the breakfast at the Weber Grill is excellent. Also important, is that the CTA subway stop is right at the front door of the Garden Inn, which is conventent coming in from either Ohare or Midway airport, and also for getting to Soldier Field for the games.",September 2013
2128,2022-11-06 13:50:10.765727,kdt1217,Sep 2013,5.0,"Great hotel, great location!","Just completed a 5-day trip with my husband to Chicago for a baseball game, shopping and touring.  Stayed in the 'burbs first two nights. Although the cost of a room was less than half of the prices in town,  DON'T do it.  Traffic is horrendous no matter what time of day.  Switched to Hilton Garden Mag Mile for last two nights-- a Saturday and Sunday -- our stay was glorious.  We arrived downtown at 9:30 a.m.  I had called ahead, and they had our room ready.  We were checked in, car parked, and ready to embark on our day by 10 a.m. The valets, bell boys, and desk attendants were all very pleasant and helpful.  The lobby is spacious with a Starbuck's and a Weber Grill Restaurant.  The elevators worked efficiently, and we rarely had to wait at all to get to our room on the 21st…",September 2013
2129,2022-11-06 13:50:10.780310,Joe N,Sep 2013,4.0,Economical choice for downtown,"I had a 14th floor room, the heating system was kind of loud.  Once turned off, it was fine.  Room was comfortable, very spacious - appreciated the comfortable bed and desk.  Nice choice for busienss travel.  The breakfast buffet was very nice, good variety of continental and full breakfast items.  Pricing of $150.00 per night was very solid for the area.  I would definitely return.",May 2013
2130,2022-11-06 13:50:11.260336,Miguel G,Oct 2013,4.0,Amazing Location for Chicago,"If you like to walk downtown or take the Train anywhere (Metro entrance in front of the hotel), this is your hotel. Very close to dinning (regular or Fancy), breakfast and Pubs and 2 blocks from Magnificent Mile, is on the very Navy Pier Street also. The hotel has indoor heated pool.  I have an unforgettable stay in this hotel, could definitely stay here again.",August 2013
2131,2022-11-06 13:50:11.275009,JEmmanuelLasPinas,Oct 2013,4.0,"Great location, pleasant staff","This is a nice clean hotel with clean rooms and comfortable beds. The location is great - very close to N. Michigan and all the stores and shops. State street is a good walk but not that far. Helpful, pleasant staff. I highly recommend this hotel.",September 2013
2132,2022-11-06 13:50:11.289659,Penny B,Sep 2013,5.0,Better than the Marriott,I stayed here for 2 days and the room was nice equipped with fridge and microwave.  staff were very nice and helped as much as possible.  parking was steep but I guess they all are here.  room was clean and seemed newer.,September 2013
2133,2022-11-06 13:50:11.303883,tvelji,Sep 2013,5.0,Great Location and Clean,"I used to stay in a different hotel but became uphappy with the cleanliness, so I just started staying at this Hilton Garden Inn for business purposes.  It is always clean and smells nice, and is in a wonderful location close to everything in River North area.  Has internet access, a small fridge and microwave.  Two of my main qualifiers for a hotel are also whether there is a good bed and good air conditioning.  Both of these exceeded expectations.  The bed can be adjusted to your personal settings with a dial and I was extremely happy to find the air will let me get it as cold as I want it.  Some hotels don't allow this, so it was definitely a great satisfaction point for me.  I will continue staying here.  They have a great business area also and I have yet to try out the…",September 2013
